,iso2,year,Cases,sex,age
786,AM,1999,20.0,m,65
787,AM,2000,1.0,f,0-14
788,AM,2000,24.0,f,15-24
789,AM,2000,27.0,f,25-34
790,AM,2000,24.0,f,35-44
791,AM,2000,8.0,f,45-54
792,AM,2000,8.0,f,55-64
793,AM,2000,4.0,f,65
794,AM,2000,2.0,m,0-14
795,AM,2000,152.0,m,15-24
796,AM,2000,130.0,m,25-34
797,AM,2000,131.0,m,35-44
798,AM,2000,63.0,m,45-54
799,AM,2000,26.0,m,55-64
800,AM,2000,21.0,m,65
801,AM,2001,1.0,f,0-14
802,AM,2001,40.0,f,15-24
803,AM,2001,31.0,f,25-34
804,AM,2001,22.0,f,35-44
805,AM,2001,10.0,f,45-54
806,AM,2001,7.0,f,55-64
807,AM,2001,5.0,f,65
808,AM,2001,2.0,m,0-14
809,AM,2001,154.0,m,15-24
810,AM,2001,120.0,m,25-34
811,AM,2001,93.0,m,35-44
812,AM,2001,54.0,m,45-54
813,AM,2001,24.0,m,55-64
814,AM,2001,9.0,m,65
815,AM,2002,2.0,f,0-14
816,AM,2002,16.0,f,15-24
817,AM,2002,24.0,f,25-34
818,AM,2002,32.0,f,35-44
819,AM,2002,36.0,f,45-54
820,AM,2002,4.0,f,55-64
821,AM,2002,1.0,f,65
822,AM,2002,1.0,m,0-14
823,AM,2002,95.0,m,15-24
824,AM,2002,63.0,m,25-34
825,AM,2002,109.0,m,35-44
826,AM,2002,93.0,m,45-54
827,AM,2002,21.0,m,55-64
828,AM,2002,14.0,m,65
829,AM,2003,2.0,f,0-14
830,AM,2003,29.0,f,15-24
831,AM,2003,31.0,f,25-34
832,AM,2003,13.0,f,35-44
833,AM,2003,12.0,f,45-54
834,AM,2003,9.0,f,55-64
835,AM,2003,3.0,f,65
836,AM,2003,12.0,m,0-14
837,AM,2003,120.0,m,15-24
838,AM,2003,98.0,m,25-34
839,AM,2003,75.0,m,35-44
840,AM,2003,104.0,m,45-54
841,AM,2003,49.0,m,55-64
842,AM,2003,18.0,m,65
843,AM,2004,1.0,f,0-14
844,AM,2004,24.0,f,15-24
845,AM,2004,17.0,f,25-34
846,AM,2004,12.0,f,35-44
847,AM,2004,10.0,f,45-54
848,AM,2004,3.0,f,55-64
849,AM,2004,3.0,f,65
850,AM,2004,2.0,m,0-14
851,AM,2004,130.0,m,15-24
852,AM,2004,72.0,m,25-34
853,AM,2004,76.0,m,35-44
854,AM,2004,62.0,m,45-54
855,AM,2004,25.0,m,55-64
856,AM,2004,24.0,m,65
857,AM,2005,3.0,f,0-14
858,AM,2005,27.0,f,15-24
859,AM,2005,21.0,f,25-34
860,AM,2005,10.0,f,35-44
861,AM,2005,11.0,f,45-54
862,AM,2005,4.0,f,55-64
863,AM,2005,7.0,f,65
864,AM,2005,0.0,f,unknown
865,AM,2005,3.0,m,0-14
866,AM,2005,170.0,m,15-24
867,AM,2005,104.0,m,25-34
868,AM,2005,83.0,m,35-44
869,AM,2005,84.0,m,45-54
870,AM,2005,30.0,m,55-64
871,AM,2005,24.0,m,65
872,AM,2005,0.0,m,unknown
873,AM,2006,3.0,f,0-14
874,AM,2006,28.0,f,15-24
875,AM,2006,29.0,f,25-34
876,AM,2006,16.0,f,35-44
877,AM,2006,15.0,f,45-54
878,AM,2006,7.0,f,55-64
879,AM,2006,4.0,f,65
880,AM,2006,0.0,f,unknown
881,AM,2006,0.0,m,0-14
882,AM,2006,113.0,m,15-24
883,AM,2006,116.0,m,25-34
884,AM,2006,96.0,m,35-44
885,AM,2006,98.0,m,45-54
886,AM,2006,38.0,m,55-64
887,AM,2006,17.0,m,65
888,AM,2006,0.0,m,unknown
889,AM,2007,2.0,f,0-14
890,AM,2007,31.0,f,15-24
891,AM,2007,22.0,f,25-34
892,AM,2007,11.0,f,35-44
893,AM,2007,7.0,f,45-54
894,AM,2007,7.0,f,55-64
895,AM,2007,7.0,f,65
896,AM,2007,0.0,f,unknown
897,AM,2007,1.0,m,0-14
898,AM,2007,81.0,m,15-24
899,AM,2007,87.0,m,25-34
900,AM,2007,100.0,m,35-44
901,AM,2007,92.0,m,45-54
902,AM,2007,29.0,m,55-64
903,AM,2007,20.0,m,65
904,AM,2007,0.0,m,unknown
905,AM,2008,4.0,f,0-14
906,AM,2008,44.0,f,15-24
907,AM,2008,25.0,f,25-34
908,AM,2008,10.0,f,35-44
909,AM,2008,14.0,f,45-54
910,AM,2008,10.0,f,55-64
911,AM,2008,11.0,f,65
912,AM,2008,0.0,f,unknown
913,AM,2008,0.0,m,0-14
914,AM,2008,53.0,m,15-24
915,AM,2008,103.0,m,25-34
916,AM,2008,74.0,m,35-44
917,AM,2008,87.0,m,45-54
918,AM,2008,37.0,m,55-64
919,AM,2008,15.0,m,65
920,AM,2008,0.0,m,unknown
921,AN,1996,0.0,f,0-14
922,AN,1996,0.0,f,15-24
923,AN,1996,0.0,f,25-34
924,AN,1996,1.0,f,35-44
925,AN,1996,0.0,f,45-54
926,AN,1996,0.0,f,55-64
927,AN,1996,0.0,f,65
928,AN,1996,0.0,m,0-14
929,AN,1996,0.0,m,15-24
930,AN,1996,0.0,m,25-34
931,AN,1996,0.0,m,35-44
932,AN,1996,1.0,m,45-54
933,AN,1996,1.0,m,55-64
934,AN,1996,1.0,m,65
935,AN,1997,0.0,f,0-14
936,AN,1997,0.0,f,15-24
937,AN,1997,2.0,f,25-34
938,AN,1997,2.0,f,35-44
939,AN,1997,1.0,f,45-54
940,AN,1997,1.0,f,55-64
941,AN,1997,1.0,f,65
942,AN,1997,0.0,m,0-14
943,AN,1997,0.0,m,15-24
944,AN,1997,1.0,m,25-34
945,AN,1997,1.0,m,35-44
946,AN,1997,0.0,m,45-54
947,AN,1997,1.0,m,55-64
948,AN,1997,3.0,m,65
949,AN,1998,0.0,f,0-14
950,AN,1998,1.0,f,15-24
951,AN,1998,0.0,f,25-34
952,AN,1998,2.0,f,35-44
953,AN,1998,1.0,f,45-54
954,AN,1998,0.0,f,55-64
955,AN,1998,0.0,f,65
956,AN,1998,0.0,m,0-14
957,AN,1998,0.0,m,15-24
958,AN,1998,0.0,m,25-34
959,AN,1998,0.0,m,35-44
960,AN,1998,0.0,m,45-54
961,AN,1998,1.0,m,55-64
962,AN,1998,2.0,m,65
963,AN,1999,0.0,f,0-14
964,AN,1999,1.0,f,15-24
965,AN,1999,1.0,f,25-34
966,AN,1999,0.0,f,35-44
967,AN,1999,0.0,f,45-54
968,AN,1999,0.0,f,55-64
969,AN,1999,0.0,f,65
970,AN,1999,0.0,m,0-14
971,AN,1999,0.0,m,15-24
972,AN,1999,1.0,m,25-34
973,AN,1999,0.0,m,35-44
974,AN,1999,1.0,m,45-54
975,AN,1999,0.0,m,55-64
976,AN,1999,0.0,m,65
977,AN,2000,0.0,f,0-14
978,AN,2000,0.0,f,15-24
979,AN,2000,1.0,f,25-34
980,AN,2000,0.0,f,35-44
981,AN,2000,0.0,f,45-54
982,AN,2000,1.0,f,55-64
983,AN,2000,0.0,f,65
984,AN,2000,0.0,m,0-14
985,AN,2000,0.0,m,15-24
986,AN,2000,1.0,m,25-34
987,AN,2000,2.0,m,35-44
988,AN,2000,0.0,m,45-54
989,AN,2000,0.0,m,55-64
990,AN,2000,0.0,m,65
991,AN,2001,0.0,f,0-14
992,AN,2001,0.0,f,15-24
993,AN,2001,1.0,f,25-34
994,AN,2001,0.0,f,35-44
995,AN,2001,0.0,f,45-54
996,AN,2001,1.0,f,55-64
997,AN,2001,0.0,f,65
998,AN,2001,0.0,m,0-14
999,AN,2001,0.0,m,15-24
1000,AN,2001,1.0,m,25-34
1001,AN,2001,5.0,m,35-44
1002,AN,2001,0.0,m,45-54
1003,AN,2001,0.0,m,55-64
1004,AN,2001,0.0,m,65
1005,AN,2002,0.0,f,0-14
1006,AN,2002,1.0,f,15-24
1007,AN,2002,0.0,f,25-34
1008,AN,2002,0.0,f,35-44
1009,AN,2002,1.0,f,45-54
1010,AN,2002,0.0,f,55-64
1011,AN,2002,1.0,f,65
1012,AN,2002,0.0,m,0-14
1013,AN,2002,1.0,m,15-24
1014,AN,2002,1.0,m,25-34
1015,AN,2002,3.0,m,35-44
1016,AN,2002,2.0,m,45-54
1017,AN,2002,3.0,m,55-64
1018,AN,2002,1.0,m,65
1019,AN,2003,0.0,f,0-14
1020,AN,2003,0.0,f,15-24
1021,AN,2003,1.0,f,25-34
1022,AN,2003,1.0,f,35-44
1023,AN,2003,0.0,f,45-54
1024,AN,2003,1.0,f,55-64
1025,AN,2003,0.0,f,65
1026,AN,2003,0.0,m,0-14
1027,AN,2003,0.0,m,15-24
1028,AN,2003,2.0,m,25-34
1029,AN,2003,1.0,m,35-44
1030,AN,2003,0.0,m,45-54
1031,AN,2003,0.0,m,55-64
1032,AN,2003,3.0,m,65
1033,AN,2004,0.0,f,0-14
1034,AN,2004,0.0,f,15-24
1035,AN,2004,1.0,f,35-44
1036,AN,2004,0.0,f,45-54
1037,AN,2004,0.0,f,55-64
1038,AN,2004,0.0,f,65
1039,AN,2004,1.0,m,0-14
1040,AN,2004,1.0,m,15-24
1041,AN,2004,0.0,m,25-34
1042,AN,2004,4.0,m,35-44
1043,AN,2004,3.0,m,45-54
1044,AN,2004,0.0,m,55-64
1045,AN,2004,1.0,m,65
1046,AN,2006,1.0,f,0-14
1047,AN,2006,0.0,f,15-24
1048,AN,2006,0.0,f,25-34
1049,AN,2006,0.0,f,35-44
1050,AN,2006,0.0,f,45-54
1051,AN,2006,0.0,f,55-64
1052,AN,2006,0.0,f,65
1053,AN,2006,0.0,m,0-14
1054,AN,2006,0.0,m,15-24
1055,AN,2006,0.0,m,25-34
1056,AN,2006,2.0,m,35-44
1057,AN,2006,1.0,m,45-54
1058,AN,2006,1.0,m,55-64
1059,AN,2006,0.0,m,65
1060,AO,1995,371.0,f,0-14
1061,AO,1995,707.0,f,15-24
1062,AO,1995,443.0,f,25-34
1063,AO,1995,264.0,f,35-44
1064,AO,1995,248.0,f,45-54
1065,AO,1995,130.0,f,55-64
1066,AO,1995,18.0,f,65
1067,AO,1995,386.0,m,0-14
1068,AO,1995,724.0,m,15-24
1069,AO,1995,562.0,m,25-34
1070,AO,1995,346.0,m,35-44
1071,AO,1995,224.0,m,45-54
1072,AO,1995,155.0,m,55-64
1073,AO,1995,14.0,m,65
1074,AO,1996,388.0,f,0-14
1075,AO,1996,1066.0,f,15-24
1076,AO,1996,963.0,f,25-34
1077,AO,1996,615.0,f,35-44
1078,AO,1996,370.0,f,45-54
1079,AO,1996,242.0,f,55-64
1080,AO,1996,113.0,f,65
1081,AO,1996,360.0,m,0-14
1082,AO,1996,1036.0,m,15-24
1083,AO,1996,926.0,m,25-34
1084,AO,1996,1027.0,m,35-44
1085,AO,1996,469.0,m,45-54
1086,AO,1996,272.0,m,55-64
1087,AO,1996,169.0,m,65
1088,AO,1997,431.0,f,0-14
1089,AO,1997,1165.0,f,15-24
1090,AO,1997,1007.0,f,25-34
1091,AO,1997,627.0,f,35-44
1092,AO,1997,411.0,f,45-54
1093,AO,1997,234.0,f,55-64
1094,AO,1997,145.0,f,65
1095,AO,1997,419.0,m,0-14
1096,AO,1997,913.0,m,15-24
1097,AO,1997,1026.0,m,25-34
1098,AO,1997,819.0,m,35-44
1099,AO,1997,507.0,m,45-54
1100,AO,1997,304.0,m,55-64
1101,AO,1997,193.0,m,65
1102,AO,1998,297.0,f,0-14
1103,AO,1998,1084.0,f,15-24
1104,AO,1998,970.0,f,25-34
1105,AO,1998,623.0,f,35-44
1106,AO,1998,319.0,f,45-54
1107,AO,1998,169.0,f,55-64
1108,AO,1998,92.0,f,65
1109,AO,1998,240.0,m,0-14
1110,AO,1998,915.0,m,15-24
1111,AO,1998,950.0,m,25-34
1112,AO,1998,839.0,m,35-44
1113,AO,1998,470.0,m,45-54
1114,AO,1998,219.0,m,55-64
1115,AO,1998,135.0,m,65
1116,AO,1999,459.0,f,0-14
1117,AO,1999,1197.0,f,15-24
1118,AO,1999,1157.0,f,25-34
1119,AO,1999,743.0,f,35-44
1120,AO,1999,474.0,f,45-54
1121,AO,1999,217.0,f,55-64
1122,AO,1999,194.0,f,65
1123,AO,1999,391.0,m,0-14
1124,AO,1999,1134.0,m,15-24
1125,AO,1999,1237.0,m,25-34
1126,AO,1999,973.0,m,35-44
1127,AO,1999,518.0,m,45-54
1128,AO,1999,314.0,m,55-64
1129,AO,1999,234.0,m,65
1130,AO,2000,247.0,f,0-14
1131,AO,2000,1142.0,f,15-24
1132,AO,2000,1091.0,f,25-34
1133,AO,2000,844.0,f,35-44
1134,AO,2000,417.0,f,45-54
1135,AO,2000,200.0,f,55-64
1136,AO,2000,120.0,f,65
1137,AO,2000,186.0,m,0-14
1138,AO,2000,999.0,m,15-24
1139,AO,2000,1003.0,m,25-34
1140,AO,2000,912.0,m,35-44
1141,AO,2000,482.0,m,45-54
1142,AO,2000,312.0,m,55-64
1143,AO,2000,194.0,m,65
1144,AO,2001,279.0,f,0-14
1145,AO,2001,993.0,f,15-24
1146,AO,2001,869.0,f,25-34
1147,AO,2001,647.0,f,35-44
1148,AO,2001,323.0,f,45-54
1149,AO,2001,200.0,f,55-64
1150,AO,2001,182.0,f,65
1151,AO,2001,230.0,m,0-14
1152,AO,2001,892.0,m,15-24
1153,AO,2001,752.0,m,25-34
1154,AO,2001,648.0,m,35-44
1155,AO,2001,420.0,m,45-54
1156,AO,2001,197.0,m,55-64
1157,AO,2001,173.0,m,65
1158,AO,2002,640.0,f,0-14
1159,AO,2002,2610.0,f,15-24
1160,AO,2002,2208.0,f,25-34
1161,AO,2002,1600.0,f,35-44
1162,AO,2002,972.0,f,45-54
1163,AO,2002,533.0,f,55-64
1164,AO,2002,305.0,f,65
1165,AO,2002,435.0,m,0-14
1166,AO,2002,2223.0,m,15-24
1167,AO,2002,2292.0,m,25-34
1168,AO,2002,1915.0,m,35-44
1169,AO,2002,1187.0,m,45-54
1170,AO,2002,624.0,m,55-64
1171,AO,2002,444.0,m,65
1172,AO,2003,591.0,f,0-14
1173,AO,2003,3078.0,f,15-24
1174,AO,2003,2641.0,f,25-34
1175,AO,2003,1747.0,f,35-44
1176,AO,2003,1157.0,f,45-54
1177,AO,2003,395.0,f,55-64
1178,AO,2003,129.0,f,65
1179,AO,2003,409.0,m,0-14
1180,AO,2003,2355.0,m,15-24
1181,AO,2003,2598.0,m,25-34
1182,AO,2003,1908.0,m,35-44
1183,AO,2003,1090.0,m,45-54
1184,AO,2003,512.0,m,55-64
1185,AO,2003,361.0,m,65
1186,AO,2004,733.0,f,0-14
1187,AO,2004,3198.0,f,15-24
1188,AO,2004,2772.0,f,25-34
1189,AO,2004,1854.0,f,35-44
1190,AO,2004,1029.0,f,45-54
1191,AO,2004,505.0,f,55-64
1192,AO,2004,269.0,f,65
1193,AO,2004,554.0,m,0-14
1194,AO,2004,2684.0,m,15-24
1195,AO,2004,2659.0,m,25-34
1196,AO,2004,1998.0,m,35-44
1197,AO,2004,1196.0,m,45-54
1198,AO,2004,561.0,m,55-64
1199,AO,2004,321.0,m,65
1200,AO,2005,704.0,f,0-14
1201,AO,2005,2926.0,f,15-24
1202,AO,2005,2682.0,f,25-34
1203,AO,2005,1797.0,f,35-44
1204,AO,2005,1138.0,f,45-54
1205,AO,2005,581.0,f,55-64
1206,AO,2005,417.0,f,65
1207,AO,2005,520.0,m,0-14
1208,AO,2005,2549.0,m,15-24
1209,AO,2005,2797.0,m,25-34
1210,AO,2005,1918.0,m,35-44
1211,AO,2005,1255.0,m,45-54
1212,AO,2005,665.0,m,55-64
1213,AO,2005,461.0,m,65
1214,AO,2006,689.0,f,0-14
1215,AO,2006,2851.0,f,15-24
1216,AO,2006,2892.0,f,25-34
1217,AO,2006,1990.0,f,35-44
1218,AO,2006,1223.0,f,45-54
1219,AO,2006,583.0,f,55-64
1220,AO,2006,314.0,f,65
1221,AO,2006,540.0,m,0-14
1222,AO,2006,2632.0,m,15-24
1223,AO,2006,3049.0,m,25-34
1224,AO,2006,2182.0,m,35-44
1225,AO,2006,1397.0,m,45-54
1226,AO,2006,729.0,m,55-64
1227,AO,2006,428.0,m,65
1228,AO,2007,703.0,f,0-14
1229,AO,2007,2943.0,f,15-24
1230,AO,2007,2721.0,f,25-34
1231,AO,2007,1812.0,f,35-44
1232,AO,2007,1041.0,f,45-54
1233,AO,2007,554.0,f,55-64
1234,AO,2007,367.0,f,65
1235,AO,2007,484.0,m,0-14
1236,AO,2007,2824.0,m,15-24
1237,AO,2007,3197.0,m,25-34
1238,AO,2007,2255.0,m,35-44
1239,AO,2007,1357.0,m,45-54
1240,AO,2007,699.0,m,55-64
1241,AO,2007,465.0,m,65
1242,AO,2008,512.0,f,0-14
1243,AO,2008,3199.0,f,15-24
1244,AO,2008,2786.0,f,25-34
1245,AO,2008,2082.0,f,35-44
1246,AO,2008,1209.0,f,45-54
1247,AO,2008,556.0,f,55-64
1248,AO,2008,337.0,f,65
1249,AO,2008,0.0,f,unknown
1250,AO,2008,367.0,m,0-14
1251,AO,2008,2970.0,m,15-24
1252,AO,2008,3493.0,m,25-34
1253,AO,2008,2418.0,m,35-44
1254,AO,2008,1480.0,m,45-54
1255,AO,2008,733.0,m,55-64
1256,AO,2008,420.0,m,65
1257,AO,2008,0.0,m,unknown
1258,AR,1996,107.0,f,0-14
1259,AR,1996,643.0,f,15-24
1260,AR,1996,591.0,f,25-34
1261,AR,1996,528.0,f,35-44
1262,AR,1996,546.0,f,45-54
1263,AR,1996,520.0,f,55-64
1264,AR,1996,463.0,f,65
1265,AR,1996,113.0,m,0-14
1266,AR,1996,611.0,m,15-24
1267,AR,1996,535.0,m,25-34
1268,AR,1996,338.0,m,35-44
1269,AR,1996,276.0,m,45-54
1270,AR,1996,230.0,m,55-64
1271,AR,1996,286.0,m,65
1272,AR,1997,133.0,f,0-14
1273,AR,1997,566.0,f,15-24
1274,AR,1997,511.0,f,25-34
1275,AR,1997,336.0,f,35-44
1276,AR,1997,240.0,f,45-54
1277,AR,1997,199.0,f,55-64
1278,AR,1997,234.0,f,65
1279,AR,1997,96.0,m,0-14
1280,AR,1997,580.0,m,15-24
1281,AR,1997,600.0,m,25-34
1282,AR,1997,523.0,m,35-44
1283,AR,1997,489.0,m,45-54
1284,AR,1997,417.0,m,55-64
1285,AR,1997,393.0,m,65
1286,AR,1998,94.0,f,0-14
1287,AR,1998,558.0,f,15-24
1288,AR,1998,498.0,f,25-34
1289,AR,1998,271.0,f,35-44
1290,AR,1998,229.0,f,45-54
1291,AR,1998,207.0,f,55-64
1292,AR,1998,276.0,f,65
1293,AR,1998,84.0,m,0-14
1294,AR,1998,578.0,m,15-24
1295,AR,1998,571.0,m,25-34
1296,AR,1998,463.0,m,35-44
1297,AR,1998,476.0,m,45-54
1298,AR,1998,387.0,m,55-64
1299,AR,1998,370.0,m,65
1300,AR,1999,108.0,f,0-14
1301,AR,1999,502.0,f,15-24
1302,AR,1999,442.0,f,25-34
1303,AR,1999,292.0,f,35-44
1304,AR,1999,210.0,f,45-54
1305,AR,1999,177.0,f,55-64
1306,AR,1999,249.0,f,65
1307,AR,1999,90.0,m,0-14
1308,AR,1999,490.0,m,15-24
1309,AR,1999,546.0,m,25-34
1310,AR,1999,435.0,m,35-44
1311,AR,1999,464.0,m,45-54
1312,AR,1999,384.0,m,55-64
1313,AR,1999,380.0,m,65
1314,AR,2000,121.0,f,0-14
1315,AR,2000,544.0,f,15-24
1316,AR,2000,479.0,f,25-34
1317,AR,2000,262.0,f,35-44
1318,AR,2000,230.0,f,45-54
1319,AR,2000,179.0,f,55-64
1320,AR,2000,216.0,f,65
1321,AR,2000,97.0,m,0-14
1322,AR,2000,278.0,m,15-24
1323,AR,2000,594.0,m,25-34
1324,AR,2000,402.0,m,35-44
1325,AR,2000,419.0,m,45-54
1326,AR,2000,368.0,m,55-64
1327,AR,2000,330.0,m,65
1328,AR,2001,85.0,f,0-14
1329,AR,2001,674.0,f,15-24
1330,AR,2001,561.0,f,25-34
1331,AR,2001,303.0,f,35-44
1332,AR,2001,242.0,f,45-54
1333,AR,2001,215.0,f,55-64
1334,AR,2001,249.0,f,65
1335,AR,2001,78.0,m,0-14
1336,AR,2001,682.0,m,15-24
1337,AR,2001,611.0,m,25-34
1338,AR,2001,495.0,m,35-44
1339,AR,2001,471.0,m,45-54
1340,AR,2001,404.0,m,55-64
1341,AR,2001,436.0,m,65
1342,AR,2002,117.0,f,0-14
1343,AR,2002,622.0,f,15-24
1344,AR,2002,580.0,f,25-34
1345,AR,2002,301.0,f,35-44
1346,AR,2002,237.0,f,45-54
1347,AR,2002,203.0,f,55-64
1348,AR,2002,255.0,f,65
1349,AR,2002,70.0,m,0-14
1350,AR,2002,612.0,m,15-24
1351,AR,2002,658.0,m,25-34
1352,AR,2002,463.0,m,35-44
1353,AR,2002,477.0,m,45-54
1354,AR,2002,389.0,m,55-64
1355,AR,2002,399.0,m,65
1356,AR,2003,99.0,f,0-14
1357,AR,2003,516.0,f,15-24
1358,AR,2003,513.0,f,25-34
1359,AR,2003,294.0,f,35-44
1360,AR,2003,241.0,f,45-54
1361,AR,2003,192.0,f,55-64
1362,AR,2003,231.0,f,65
1363,AR,2003,89.0,m,0-14
1364,AR,2003,574.0,m,15-24
1365,AR,2003,565.0,m,25-34
1366,AR,2003,413.0,m,35-44
1367,AR,2003,461.0,m,45-54
1368,AR,2003,366.0,m,55-64
1369,AR,2003,405.0,m,65
1370,AR,2004,98.0,f,0-14
1371,AR,2004,519.0,f,15-24
1372,AR,2004,477.0,f,25-34
1373,AR,2004,271.0,f,35-44
1374,AR,2004,237.0,f,45-54
1375,AR,2004,169.0,f,55-64
1376,AR,2004,237.0,f,65
1377,AR,2004,64.0,m,0-14
1378,AR,2004,588.0,m,15-24
1379,AR,2004,543.0,m,25-34
1380,AR,2004,399.0,m,35-44
1381,AR,2004,387.0,m,45-54
1382,AR,2004,332.0,m,55-64
1383,AR,2004,345.0,m,65
1384,AR,2005,90.0,f,0-14
1385,AR,2005,530.0,f,15-24
1386,AR,2005,474.0,f,25-34
1387,AR,2005,290.0,f,35-44
1388,AR,2005,198.0,f,45-54
1389,AR,2005,169.0,f,55-64
1390,AR,2005,240.0,f,65
1391,AR,2005,64.0,m,0-14
1392,AR,2005,621.0,m,15-24
1393,AR,2005,530.0,m,25-34
1394,AR,2005,358.0,m,35-44
1395,AR,2005,384.0,m,45-54
1396,AR,2005,340.0,m,55-64
1397,AR,2005,348.0,m,65
1398,AR,2006,74.0,f,0-14
1399,AR,2006,438.0,f,15-24
1400,AR,2006,437.0,f,25-34
1401,AR,2006,235.0,f,35-44
1402,AR,2006,197.0,f,45-54
1403,AR,2006,173.0,f,55-64
1404,AR,2006,213.0,f,65
1405,AR,2006,67.0,m,0-14
1406,AR,2006,519.0,m,15-24
1407,AR,2006,484.0,m,25-34
1408,AR,2006,360.0,m,35-44
1409,AR,2006,351.0,m,45-54
1410,AR,2006,346.0,m,55-64
1411,AR,2006,321.0,m,65
1412,AR,2007,70.0,f,0-14
1413,AR,2007,558.0,f,15-24
1414,AR,2007,500.0,f,25-34
1415,AR,2007,246.0,f,35-44
1416,AR,2007,217.0,f,45-54
1417,AR,2007,172.0,f,55-64
1418,AR,2007,246.0,f,65
1419,AR,2007,77.0,m,0-14
1420,AR,2007,656.0,m,15-24
1421,AR,2007,623.0,m,25-34
1422,AR,2007,401.0,m,35-44
1423,AR,2007,415.0,m,45-54
1424,AR,2007,389.0,m,55-64
1425,AR,2007,324.0,m,65
1426,AR,2008,66.0,f,0-14
1427,AR,2008,536.0,f,15-24
1428,AR,2008,506.0,f,25-34
1429,AR,2008,252.0,f,35-44
1430,AR,2008,221.0,f,45-54
1431,AR,2008,157.0,f,55-64
1432,AR,2008,204.0,f,65
1433,AR,2008,8.0,f,unknown
1434,AR,2008,69.0,m,0-14
1435,AR,2008,633.0,m,15-24
1436,AR,2008,611.0,m,25-34
1437,AR,2008,390.0,m,35-44
1438,AR,2008,416.0,m,45-54
1439,AR,2008,364.0,m,55-64
1440,AR,2008,295.0,m,65
1441,AR,2008,30.0,m,unknown
1442,AS,1997,0.0,f,0-14
1443,AS,1997,0.0,f,15-24
1444,AS,1997,0.0,f,25-34
1445,AS,1997,0.0,f,35-44
1446,AS,1997,1.0,f,45-54
1447,AS,1997,0.0,f,55-64
1448,AS,1997,0.0,f,65
1449,AS,1997,1.0,m,0-14
1450,AS,1997,0.0,m,15-24
1451,AS,1997,0.0,m,25-34
1452,AS,1997,1.0,m,35-44
1453,AS,1997,1.0,m,45-54
1454,AS,1997,1.0,m,55-64
1455,AS,1997,1.0,m,65
1456,AS,2000,1.0,f,45-54
1457,AS,2000,1.0,m,45-54
1458,AS,2000,1.0,m,55-64
1459,AS,2001,1.0,f,35-44
1460,AS,2001,1.0,f,55-64
1461,AS,2002,1.0,m,55-64
1462,AS,2003,1.0,f,45-54
1463,AS,2003,1.0,m,55-64
1464,AS,2004,1.0,f,45-54
1465,AS,2004,2.0,m,55-64
1466,AS,2005,1.0,f,25-34
1467,AS,2005,2.0,f,45-54
1468,AS,2006,1.0,f,25-34
1469,AS,2006,2.0,f,45-54
1470,AT,1995,6.0,f,0-14
1471,AT,1995,22.0,f,15-24
1472,AT,1995,52.0,f,25-34
1473,AT,1995,32.0,f,35-44
1474,AT,1995,21.0,f,45-54
1475,AT,1995,18.0,f,55-64
1476,AT,1995,59.0,f,65
1477,AT,1995,4.0,m,0-14
1478,AT,1995,37.0,m,15-24
1479,AT,1995,95.0,m,25-34
1480,AT,1995,82.0,m,35-44
1481,AT,1995,89.0,m,45-54
1482,AT,1995,71.0,m,55-64
1483,AT,1995,73.0,m,65
1484,AT,1997,33.0,f,0-14
1485,AT,1997,41.0,f,15-24
1486,AT,1997,93.0,f,25-34
1487,AT,1997,62.0,f,35-44
1488,AT,1997,52.0,f,45-54
1489,AT,1997,52.0,f,55-64
1490,AT,1997,172.0,f,65
1491,AT,1997,24.0,m,0-14
1492,AT,1997,59.0,m,15-24
1493,AT,1997,117.0,m,25-34
1494,AT,1997,170.0,m,35-44
1495,AT,1997,168.0,m,45-54
1496,AT,1997,122.0,m,55-64
1497,AT,1997,185.0,m,65
1498,AT,1999,0.0,f,0-14
1499,AT,1999,10.0,f,15-24
1500,AT,1999,16.0,f,25-34
1501,AT,1999,18.0,f,35-44
1502,AT,1999,6.0,f,45-54
1503,AT,1999,2.0,f,55-64
1504,AT,1999,26.0,f,65
1505,AT,1999,0.0,m,0-14
1506,AT,1999,13.0,m,15-24
1507,AT,1999,40.0,m,25-34
1508,AT,1999,54.0,m,35-44
1509,AT,1999,52.0,m,45-54
1510,AT,1999,37.0,m,55-64
1511,AT,1999,49.0,m,65
1512,AT,2000,1.0,f,0-14
1513,AT,2000,11.0,f,15-24
1514,AT,2000,22.0,f,25-34
1515,AT,2000,12.0,f,35-44
1516,AT,2000,11.0,f,45-54
1517,AT,2000,6.0,f,55-64
1518,AT,2000,22.0,f,65
1519,AT,2000,1.0,m,0-14
1520,AT,2000,17.0,m,15-24
1521,AT,2000,30.0,m,25-34
1522,AT,2000,59.0,m,35-44
1523,AT,2000,42.0,m,45-54
1524,AT,2000,23.0,m,55-64
1525,AT,2000,41.0,m,65
1526,AT,2001,1.0,f,0-14
1527,AT,2001,8.0,f,15-24
1528,AT,2001,13.0,f,25-34
1529,AT,2001,15.0,f,35-44
1530,AT,2001,4.0,f,45-54
1531,AT,2001,6.0,f,55-64
1532,AT,2001,18.0,f,65
1533,AT,2001,1.0,m,0-14
1534,AT,2001,15.0,m,15-24
1535,AT,2001,27.0,m,25-34
1536,AT,2001,39.0,m,35-44
1537,AT,2001,37.0,m,45-54
1538,AT,2001,37.0,m,55-64
1539,AT,2001,27.0,m,65
